dataset,Accuracy,RMSE,Fscore,Kappa,PRC,AUC,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,median1,mean1,sdt1,skewness1,median2,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4,SAR
pca_lymph,75.67,0.28,0.76,0.5,0.89,0.88,148,4,4,LogitBoost,78,0.36,5.4,0.771861466,0,0.000113295,0.395209137,0.239237961,0.048818802,0.000293023,0.824940314,0,0.000531799,0.68569208,0.001088793,0.151890178,0.215277778,0.004107073,0.302316479,0.78
pca_lymph,72.9,0.3,0.74,0.45,0.84,0.84,148,4,4,RandomCommittee,110,0.39,5.8,0.771861466,0,0.000113295,0.395209137,0.239237961,0.048818802,0.000293023,0.824940314,0,0.000531799,0.68569208,0.001088793,0.151890178,0.215277778,0.004107073,0.302316479,0.75
pca_lymph,38.48,0.38,0.24,0,0.55,0.5,148,4,4,Vote,0,0.7,10.4,0.771861466,0,0.000113295,0.395209137,0.239237961,0.048818802,0.000293023,0.824940314,0,0.000531799,0.68569208,0.001088793,0.151890178,0.215277778,0.004107073,0.302316479,0.5
pca_lymph,82.43,0.26,0.82,0.64,0.92,0.91,148,4,4,Logistic,174,0.26,3.9,0.771861466,0,0.000113295,0.395209137,0.239237961,0.048818802,0.000293023,0.824940314,0,0.000531799,0.68569208,0.001088793,0.151890178,0.215277778,0.004107073,0.302316479,0.82
pca_lymph,79.67,0.28,0.8,0.57,0.91,0.9,148,4,4,MultilayerPerceptron,1607,0.3,4.4,0.771861466,0,0.000113295,0.395209137,0.239237961,0.048818802,0.000293023,0.824940314,0,0.000531799,0.68569208,0.001088793,0.151890178,0.215277778,0.004107073,0.302316479,0.81
pca_lymph,84.43,0.26,0.85,0.67,0.93,0.92,148,4,4,SimpleLogistic,362,0.22,3.3,0.771861466,0,0.000113295,0.395209137,0.239237961,0.048818802,0.000293023,0.824940314,0,0.000531799,0.68569208,0.001088793,0.151890178,0.215277778,0.004107073,0.302316479,0.83
pca_lymph,79.05,0.34,0.78,0.55,0.77,0.8,148,4,4,SMO,390,0.34,5.1,0.771861466,0,0.000113295,0.395209137,0.239237961,0.048818802,0.000293023,0.824940314,0,0.000531799,0.68569208,0.001088793,0.151890178,0.215277778,0.004107073,0.302316479,0.75
pca_lymph,80.4,0.31,0.79,0.63,0.73,0.72,148,4,4,SVM,0.3,0.28,42,0.771723265,0.404515383,0.00014315,0.395209137,0.239237961,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,27.27
pca_Lymphoma96x4026,56.11,0.27,0.55,0.16,0.73,0.53,96,9,4,J48,312,0.7,6.5,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.61
pca_Lymphoma96x4026,48.56,0.27,0.43,0.14,0.72,0.54,96,9,4,DecisionStump,47,0.79,7.4,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.58
pca_Lymphoma96x4026,55.22,0.25,0.57,0.25,0.8,0.66,96,9,4,RandomForest,234,0.73,6.8,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.66
pca_Lymphoma96x4026,52,0.29,0.52,0.04,0.73,0.53,96,9,4,PART,73,0.74,6.9,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.59
pca_Lymphoma96x4026,49.11,0.28,0.52,0.2,0.78,0.53,96,9,4,DecisionTable,266,0.83,7.8,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.58
pca_Lymphoma96x4026,62.33,0.26,0.6,0.23,0.74,0.56,96,9,4,JRip,281,0.61,5.7,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.64
pca_Lymphoma96x4026,33.56,0.38,0.33,-0.01,0.67,0.41,96,9,4,OneR,46,0.98,9.2,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.46
pca_Lymphoma96x4026,46.33,0.31,0.41,0.1,0.67,0.45,96,9,4,ZeroR,47,1.07,10,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.54
pca_Lymphoma96x4026,69.33,0.24,0.71,0.37,0.81,0.66,96,9,4,IBk,31,0.49,4.6,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.71
pca_Lymphoma96x4026,44.11,0.29,0.46,0.17,0.89,0.77,96,9,4,KStar,156,0.77,7.3,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.64
pca_Lymphoma96x4026,47.44,0.26,0.42,0.1,0.89,0.72,96,9,4,LWL,62,0.82,7.6,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.64
pca_Lymphoma96x4026,56.22,0.28,0.53,0.15,0.87,0.59,96,9,4,NaiveBayes,31,0.76,7.1,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.62
pca_Lymphoma96x4026,48.56,0.27,0.43,0.14,0.71,0.52,96,9,4,AdaBoostM1,97,0.79,7.4,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.58
pca_Lymphoma96x4026,51,0.25,0.51,0.18,0.85,0.72,96,9,4,Bagging,234,0.73,6.8,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.66
pca_Lymphoma96x4026,46.33,0.31,0.41,0.1,0.67,0.45,96,9,4,Stacking,16,1.07,10,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.53
pca_Lymphoma96x4026,61.33,0.24,0.59,0.24,0.88,0.69,96,9,4,LogitBoost,515,0.6,5.6,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.68
pca_Lymphoma96x4026,57.22,0.25,0.56,0.31,0.81,0.64,96,9,4,RandomCommittee,171,0.67,6.3,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.65
pca_Lymphoma96x4026,46.33,0.31,0.41,0.1,0.67,0.45,96,9,4,Vote,95,1.07,10,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.53
pca_Lymphoma96x4026,67.33,0.24,0.67,0.39,0.93,0.82,96,9,4,Logistic,952,0.46,4.3,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.75
pca_Lymphoma96x4026,65,0.24,0.66,0.23,0.95,0.84,96,9,4,MultilayerPerceptron,2754,0.55,5.2,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.75
pca_Lymphoma96x4026,61.78,0.24,0.65,0.35,0.94,0.81,96,9,4,SimpleLogistic,1405,0.51,4.8,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.73
pca_Lymphoma96x4026,51.89,0.3,0.48,0.22,0.79,0.66,96,9,4,SMO,2606,0.8,7.5,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.63
pca_Lymphoma96x4026,52.07,0.3,0.48,0.22,0.79,0.65,96,9,4,SVM,2606,0.8,7.5,0.771723265,0.404515383,0.00014315,0.699689964,0.887876409,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.62
pca_molecular-biology_promoters,81.36,0.33,0.88,0.24,0.99,0.09,106,2,4,J48,0,0.25,2.7,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.53
pca_molecular-biology_promoters,80.82,0.37,0.86,0.31,0.97,0.06,106,2,4,DecisionStump,10,0.21,2.3,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.5
pca_molecular-biology_promoters,85,0.31,0.91,0.24,0.99,0.09,106,2,4,RandomForest,21,0.22,2.3,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.54
pca_molecular-biology_promoters,89.55,0.29,0.94,0.37,0.99,0.09,106,2,4,PART,10,0.17,1.8,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.57
pca_molecular-biology_promoters,80.55,0.38,0.86,0.11,0.97,0.06,106,2,4,DecisionTable,20,0.25,2.7,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.49
pca_molecular-biology_promoters,80.55,0.36,0.86,0.21,0.97,0.06,106,2,4,JRip,20,0.25,2.7,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.5
pca_molecular-biology_promoters,66.55,0.5,0.75,0.21,0.97,0.06,106,2,4,OneR,0,0.42,4.5,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.41
pca_molecular-biology_promoters,51.82,0.54,0.51,0.5,0.97,0.05,106,2,4,ZeroR,0,0.48,5.3,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.34
pca_molecular-biology_promoters,85.73,0.3,0.91,0.31,0.97,0.06,106,2,4,IBk,0,0.23,2.4,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.54
pca_molecular-biology_promoters,74,0.4,0.83,0.02,0.99,0.08,106,2,4,KStar,90,0.34,3.6,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.47
pca_molecular-biology_promoters,77.82,0.38,0.84,0.21,1,0.09,106,2,4,LWL,30,0.27,2.9,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.5
pca_molecular-biology_promoters,84.36,0.3,0.9,0.26,1,0.09,106,2,4,NaiveBayes,0,0.19,2,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.55
pca_molecular-biology_promoters,84.18,0.3,0.9,0.33,1,0.09,106,2,4,AdaBoostM1,40,0.22,2.3,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.55
pca_molecular-biology_promoters,81.64,0.35,0.87,0.21,0.98,0.07,106,2,4,Bagging,40,0.22,2.4,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.51
pca_molecular-biology_promoters,51.82,0.55,0.51,0.5,0.97,0.05,106,2,4,Stacking,3,0.48,5.3,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.34
pca_molecular-biology_promoters,83.45,0.3,0.9,0.26,1,0.1,106,2,4,LogitBoost,27,0.2,2.2,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.54
pca_molecular-biology_promoters,86.82,0.32,0.92,0.36,0.99,0.09,106,2,4,RandomCommittee,50,0.2,2.1,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.55
pca_molecular-biology_promoters,51.82,0.55,0.51,0.5,0.97,0.05,106,2,4,Vote,0,0.48,5.3,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.34
pca_molecular-biology_promoters,91.64,0.26,0.95,0.37,1,0.09,106,2,4,Logistic,20,0.11,1.2,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.58
pca_molecular-biology_promoters,89.91,0.26,0.94,0.46,0.99,0.09,106,2,4,MultilayerPerceptron,834,0.12,1.3,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.58
pca_molecular-biology_promoters,88.91,0.29,0.93,0.37,1,0.09,106,2,4,SimpleLogistic,191,0.14,1.5,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.57
pca_molecular-biology_promoters,84.45,0.31,0.9,0.37,0.99,0.09,106,2,4,SMO,90,0.17,1.9,0.771844911,0.571775676,6.11E-05,0.434913829,0.189156839,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339,0.54
pca_molecular-biology_promoters,84.9,0.39,0.85,0.69,0.79,0.85,106,2,4,SVM,0.1,0.2,21,0.771916611,0.332601537,9.02E-05,0.434913829,0.189156839,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006,0.769666667
pca_monks-problems1,98.39,0.08,0.98,0.95,0.98,0.99,556,2,4,J48,32,0.03,1.6,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.96
pca_monks-problems1,36.7,0.46,0.29,0.08,0.86,0.81,556,2,4,DecisionStump,15,0.85,47,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.57
pca_monks-problems1,100,0.02,1,1,1,1,556,2,4,RandomForest,94,0,0,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.99
pca_monks-problems1,98.39,0.08,0.98,0.95,0.98,0.99,556,2,4,PART,62,0.03,1.6,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.96
pca_monks-problems1,100,0.04,1,1,1,1,556,2,4,DecisionTable,125,0,0,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.99
pca_monks-problems1,98.74,0.07,0.99,0.97,0.98,0.99,556,2,4,JRip,94,0.01,0.7,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.97
pca_monks-problems1,78.04,0.43,0.75,0.45,0.76,0.71,556,2,4,OneR,15,0.29,16.1,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.69
pca_monks-problems1,50.04,0.53,0.37,0,0.64,0.5,556,2,4,ZeroR,0,0.5,27.8,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.49
pca_monks-problems1,98.56,0.06,0.99,0.97,0.98,0.98,556,2,4,IBk,47,0.01,0.8,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.97
pca_monks-problems1,90.6,0.19,0.91,0.76,1,0.99,556,2,4,KStar,3183,0.12,6.7,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.9
pca_monks-problems1,43.94,0.45,0.41,0.14,0.89,0.79,556,2,4,LWL,532,0.78,43.3,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.59
pca_monks-problems1,61.34,0.48,0.61,0.22,0.9,0.85,556,2,4,NaiveBayes,15,0.5,27.6,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.66
pca_monks-problems1,79.32,0.4,0.81,0.64,0.89,0.85,556,2,4,AdaBoostM1,125,0.41,23,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.75
pca_monks-problems1,100,0.02,1,1,1,1,556,2,4,Bagging,94,0,0,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.99
pca_monks-problems1,50.04,0.54,0.37,0,0.64,0.5,556,2,4,Stacking,0,0.5,27.8,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.49
pca_monks-problems1,100,0.2,1,1,1,1,556,2,4,LogitBoost,218,0,0,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.93
pca_monks-problems1,100,0,1,1,1,1,556,2,4,RandomCommittee,235,0,0,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,1
pca_monks-problems1,50.04,0.54,0.37,0,0.64,0.5,556,2,4,Vote,0,0.5,27.8,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.49
pca_monks-problems1,48.58,0.55,0.47,0.09,0.86,0.77,556,2,4,Logistic,94,0.66,36.6,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.57
pca_monks-problems1,76.86,0.37,0.78,0.56,0.88,0.84,556,2,4,MultilayerPerceptron,3712,0.4,22.2,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.75
pca_monks-problems1,48.05,0.53,0.46,0.08,0.87,0.78,556,2,4,SimpleLogistic,783,0.66,36.9,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.58
pca_monks-problems1,38.88,0.78,0.33,0.05,0.65,0.53,556,2,4,SMO,125,0.78,43.6,0.771723265,0.404515383,0.00014315,0.570795935,0.4782459,0.073177467,0.000222528,0.825007827,0.637934132,0.00030542,0.691374146,0.000938134,0.156909947,0.539039039,0.002158245,0.286540663,0.38
pca_monks-problems1,86.69,0.36,0.87,0.73,0.83,0.87,556,2,4,SVM,0.12,0.14,80,0.771936182,0.338982382,6.79E-05,0.570795935,0.4782459,0.054933583,0.000211183,0.825330773,0.536171116,0.00025726,0.685105626,0.000725966,0.156731305,0.388888889,0.002185475,0.294839413,0.7923
pca_monks-problems2,37.84,0.51,0.23,0.02,0.55,0.51,510,2,4,J48,15,0.62,31.8,0.771936182,0.338982382,6.79E-05,0.207627274,0.783374041,0.054933583,0.000211183,0.825330773,0.536171116,0.00025726,0.685105626,0.000725966,0.156731305,0.388888889,0.002185475,0.294839413,0.46
pca_monks-problems2,39.02,0.51,0.25,0.03,0.55,0.52,510,2,4,DecisionStump,0,0.62,31.5,0.771936182,0.338982382,6.79E-05,0.207627274,0.783374041,0.054933583,0.000211183,0.825330773,0.536171116,0.00025726,0.685105626,0.000725966,0.156731305,0.388888889,0.002185475,0.294839413,0.47
