dataset,Accuracy,RMSE,Fscore,Kappa,PRC,AUC,nInstances,nClasses,nAttributes,Algorithm,RunTime,ClassInt,AttrClass,median1,mean1,sdt1,skewness1,median2,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4,entro_Class,totalCorr,SAR
pca_credit-a,64.93,0.5,0.7,0.12,0.89,0.44,690,2,4,KStar,5225,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.53
pca_credit-a,59.57,0.5,0.63,0.09,0.86,0.33,690,2,4,LWL,843,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.48
pca_credit-a,53.76,0.6799,0.391,-0.0339,0.501,0.49,690,2,4,SVM,0.52,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.449233333
pca_credit-a,60.58,0.62,0.69,0.08,0.83,0.33,690,2,4,IBk,52,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.44
pca_credit-a,67.1,0.48,0.72,0.13,0.86,0.36,690,2,4,J48,60,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.52
pca_credit-a,64.78,0.5,0.7,0.09,0.83,0.35,690,2,4,DecisionStump,12,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.5
pca_credit-a,69.28,0.46,0.76,0.18,0.91,0.46,690,2,4,RandomForest,437,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.56
pca_credit-a,65.8,0.48,0.69,0.11,0.86,0.37,690,2,4,PART,56,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.51
pca_credit-a,63.48,0.48,0.67,0.1,0.88,0.39,690,2,4,DecisionTable,109,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.52
pca_credit-a,64.06,0.49,0.68,0.11,0.84,0.36,690,2,4,JRip,266,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.5
pca_credit-a,61.88,0.6,0.68,0.12,0.84,0.36,690,2,4,OneR,10,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.46
pca_credit-a,55.51,0.52,0.49,0.2,0.8,0.3,690,2,4,ZeroR,3,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.44
pca_credit-a,66.38,0.46,0.71,0.13,0.89,0.4,690,2,4,AdaBoostM1,150,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.53
pca_credit-a,66.38,0.46,0.72,0.15,0.91,0.43,690,2,4,Bagging,334,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.55
pca_credit-a,55.51,0.52,0.49,0.2,0.8,0.3,690,2,4,Stacking,19,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.44
pca_credit-a,65.94,0.5,0.68,0.1,0.89,0.38,690,2,4,NaiveBayes,10,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.51
pca_credit-a,67.68,0.49,0.75,0.15,0.89,0.43,690,2,4,RandomCommittee,575,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.54
pca_credit-a,55.51,0.52,0.49,0.2,0.8,0.3,690,2,4,Vote,5,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.44
pca_credit-a,67.97,0.45,0.71,0.13,0.89,0.38,690,2,4,Logistic,1266,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.54
pca_credit-a,68.84,0.45,0.74,0.17,0.9,0.41,690,2,4,LogitBoost,168,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.55
pca_credit-a,67.39,0.45,0.71,0.12,0.89,0.37,690,2,4,SimpleLogistic,2691,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.53
pca_credit-a,66.81,0.46,0.72,0.13,0.89,0.38,690,2,4,MultilayerPerceptron,4323,0.002898551,2,-1012.52198,-1.45E-08,5210.114909,13.11214017,21.875629,2.90E-09,171.7956393,-2.761461945,-2.2646855,-1.45E-08,11.97835601,1.083850586,1.144881,4.35E-09,5.308737864,-2.563496113,0.686344799,6.843587937,0.53
pca_credit-g,62,0.49,0.59,0.02,0.59,0.51,1000,2,4,DecisionStump,16,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.55
pca_credit-g,66,0.48,0.65,0.17,0.68,0.63,1000,2,4,RandomForest,811,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.6
pca_credit-g,57.6,0.49,0.59,0.11,0.64,0.59,1000,2,4,J48,85,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.56
pca_credit-g,64.7,0.46,0.65,0.17,0.72,0.67,1000,2,4,Bagging,655,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.62
pca_credit-g,70,0.48,0.58,0,0.58,0.5,1000,2,4,Stacking,36,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.57
pca_credit-g,64,0.48,0.64,0.16,0.68,0.62,1000,2,4,LogitBoost,244,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.6
pca_credit-g,61.3,0.48,0.6,0.11,0.64,0.59,1000,2,4,PART,106,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.57
pca_credit-g,59.1,0.48,0.6,0.11,0.63,0.57,1000,2,4,DecisionTable,143,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.56
pca_credit-g,63,0.48,0.64,0.16,0.63,0.59,1000,2,4,JRip,374,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.58
pca_credit-g,58.3,0.64,0.6,0.1,0.61,0.56,1000,2,4,OneR,14,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.5
pca_credit-g,70,0.49,0.58,0,0.58,0.5,1000,2,4,ZeroR,5,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.57
pca_credit-g,61.2,0.62,0.61,0.09,0.61,0.55,1000,2,4,IBk,89,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.51
pca_credit-g,59.1,0.56,0.6,0.1,0.64,0.56,1000,2,4,KStar,7923,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.53
pca_credit-g,59.9,0.49,0.6,0.08,0.68,0.61,1000,2,4,LWL,1750,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.58
pca_credit-g,68.5,0.47,0.67,0.19,0.7,0.64,1000,2,4,NaiveBayes,15,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.62
pca_credit-g,64.5,0.47,0.64,0.14,0.66,0.6,1000,2,4,AdaBoostM1,218,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.59
pca_credit-g,65.4,0.51,0.64,0.12,0.65,0.6,1000,2,4,RandomCommittee,1080,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.58
pca_credit-g,70,0.48,0.58,0,0.58,0.5,1000,2,4,Vote,7,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.57
pca_credit-g,65.3,0.47,0.65,0.17,0.7,0.63,1000,2,4,Logistic,105,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.6
pca_credit-g,65.3,0.46,0.65,0.19,0.72,0.67,1000,2,4,MultilayerPerceptron,6153,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.62
pca_credit-g,64.8,0.48,0.64,0.15,0.69,0.62,1000,2,4,SimpleLogistic,3379,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.6
pca_credit-g,67.6,0.57,0.66,0.17,0.63,0.58,1000,2,4,SMO,180,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.56
pca_credit-g,69.9,0.5486,0.576,-0.002,0.58,0.4993,1000,2,4,SVM,0.52,0.002,2,951.758569,-1.30E-08,2822.746996,-1.946691902,2.6123555,1.00E-09,11.44084739,-1.009072119,1.194836,6.00E-09,9.346318162,-0.528778511,0.029793,6.00E-09,1.102413833,-0.193177009,0.610364616,7.189099145,0.5499
pca_cylinder-bands,59.07,0.53,0.52,0.09,0.71,0.51,540,2,4,MultilayerPerceptron,3277,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.53
pca_cylinder-bands,57.41,0.55,0.6,0.1,0.72,0.55,540,2,4,RandomCommittee,511,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.53
pca_cylinder-bands,57.78,0.51,0.46,0,0.62,0.45,540,2,4,Vote,4,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.5
pca_cylinder-bands,58.89,0.51,0.5,0.05,0.7,0.5,540,2,4,Logistic,71,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.52
pca_cylinder-bands,57.22,0.52,0.46,0,0.63,0.47,540,2,4,J48,27,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.51
pca_cylinder-bands,57.96,0.51,0.47,0,0.66,0.52,540,2,4,DecisionStump,10,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.53
pca_cylinder-bands,60.37,0.51,0.63,0.18,0.72,0.57,540,2,4,RandomForest,400,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.56
pca_cylinder-bands,57.22,0.52,0.46,0,0.65,0.49,540,2,4,PART,35,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.51
pca_cylinder-bands,57.78,0.52,0.49,0.02,0.63,0.47,540,2,4,DecisionTable,79,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.51
pca_cylinder-bands,54.26,0.53,0.47,0,0.62,0.44,540,2,4,JRip,202,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.48
pca_cylinder-bands,58.52,0.51,0.48,0.04,0.7,0.5,540,2,4,SimpleLogistic,1833,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.52
pca_cylinder-bands,57.78,0.63,0.46,0,0.62,0.45,540,2,4,SMO,149,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.47
pca_cylinder-bands,58.3,0.65,0.439,0.02,0.52,0.51,540,2,4,SVM,0.22,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.481
pca_cylinder-bands,52.96,0.61,0.53,-0.01,0.66,0.49,540,2,4,KStar,2271,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.47
pca_cylinder-bands,57.59,0.51,0.48,0.01,0.73,0.55,540,2,4,LWL,498,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.54
pca_cylinder-bands,56.3,0.53,0.48,0,0.69,0.5,540,2,4,NaiveBayes,8,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.51
pca_cylinder-bands,58.15,0.51,0.49,0.03,0.68,0.52,540,2,4,AdaBoostM1,117,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.53
pca_cylinder-bands,62.41,0.49,0.61,0.16,0.74,0.57,540,2,4,Bagging,292,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.57
pca_cylinder-bands,57.78,0.51,0.46,0,0.62,0.45,540,2,4,Stacking,15,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.5
pca_cylinder-bands,60,0.5,0.55,0.07,0.73,0.57,540,2,4,LogitBoost,125,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.56
pca_cylinder-bands,57.78,0.52,0.46,0,0.62,0.45,540,2,4,ZeroR,3,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.5
pca_cylinder-bands,51.67,0.69,0.55,0.02,0.63,0.46,540,2,4,IBk,32,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.43
pca_cylinder-bands,56.67,0.65,0.54,0.04,0.63,0.47,540,2,4,OneR,9,0.003703704,2,1224.955027,3.70E-09,8728.999337,-3.282428968,-22.2659015,3.70E-09,325.3371178,-0.135562591,-0.9487205,5.56E-09,9.640357878,0.584372452,-0.9242265,-7.41E-09,9.004071391,0.449435314,0.680074103,6.595323019,0.46
pca_dermatology,80.32,0.21,0.81,0.75,0.9,0.97,366,6,4,KStar,1193,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.85
pca_dermatology,30.64,0.37,0.15,0,0.22,0.5,366,6,4,ZeroR,3,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.48
pca_dermatology,82.52,0.24,0.83,0.78,0.8,0.87,366,6,4,IBk,15,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.82
pca_dermatology,84.17,0.2,0.84,0.8,0.85,0.94,366,6,4,J48,40,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.86
pca_dermatology,36.64,0.33,0.22,0.22,0.43,0.8,366,6,4,DecisionStump,9,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.61
pca_dermatology,86.34,0.18,0.87,0.83,0.9,0.96,366,6,4,RandomForest,167,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.88
pca_dermatology,84.72,0.2,0.85,0.81,0.84,0.94,366,6,4,PART,58,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.86
pca_dermatology,82,0.21,0.82,0.77,0.87,0.96,366,6,4,DecisionTable,82,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.86
pca_dermatology,83.08,0.22,0.83,0.79,0.83,0.93,366,6,4,JRip,176,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.85
pca_dermatology,71.61,0.3,0.72,0.65,0.67,0.84,366,6,4,OneR,7,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.75
pca_dermatology,86.07,0.17,0.86,0.82,0.94,0.98,366,6,4,MultilayerPerceptron,5499,0.016393443,0.666666667,-0.3053845,-1.37E-08,15.16003733,0.072595873,0.1779235,2.19E-08,1.609469631,0.065820617,-0.187697,8.20E-09,1.151612969,0.109198894,0.1024315,8.20E-09,0.819102192,-0.492503549,1.679346053,6.208642499,0.89
