Accuracy,RMSE,Fscore,Kappa,PRC,AUC,SAR,Dataset,nInstances,nClasses,nAttributes,Algorithm,RunTime,avgMissCost,AvgTotalCost,median1,mean1,sdt1,mean2,sdt2,skewness2,median3,mean3,sdt3,skewness3,median4,mean4,sdt4,skewness4
80.23,0.31,0.82,0.45,0.92,0.13,0.54,pca_spect_full,267,2,4,OneR,0,0.24,6.2,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
79.06,0.32,0.76,0.7,0.9,0.1,0.52,pca_spect_full,267,2,4,ZeroR,0,0.21,5.5,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
73.87,0.44,0.79,0.15,0.92,0.12,0.48,pca_spect_full,267,2,4,IBk,10,0.37,9.9,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
76.17,0.37,0.8,0.05,0.94,0.13,0.51,pca_spect_full,267,2,4,KStar,632,0.33,8.7,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
77.22,0.33,0.76,0.6,0.97,0.16,0.54,pca_spect_full,267,2,4,LWL,131,0.26,6.8,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
81.5,0.33,0.86,0.26,0.95,0.15,0.55,pca_spect_full,267,2,4,NaiveBayes,0,0.26,6.9,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
75.41,0.34,0.76,0.53,0.96,0.16,0.52,pca_spect_full,267,2,4,AdaBoostM1,70,0.31,8.1,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
77.56,0.32,0.75,0.5,0.96,0.16,0.54,pca_spect_full,267,2,4,Bagging,50,0.24,6.3,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
79.06,0.31,0.76,0.7,0.9,0.1,0.53,pca_spect_full,267,2,4,Stacking,10,0.21,5.5,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
76.81,0.32,0.79,0.25,0.95,0.16,0.53,pca_spect_full,267,2,4,LogitBoost,69,0.3,7.8,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
75.37,0.39,0.79,0.16,0.93,0.13,0.5,pca_spect_full,267,2,4,RandomCommittee,153,0.34,9,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
79.06,0.31,0.76,0.7,0.9,0.1,0.53,pca_spect_full,267,2,4,Vote,10,0.21,5.5,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
77.95,0.3,0.75,0.6,0.96,0.16,0.54,pca_spect_full,267,2,4,Logistic,40,0.23,6.1,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
76.45,0.31,0.76,0.4,0.95,0.15,0.54,pca_spect_full,267,2,4,MultilayerPerceptron,1760,0.27,7.2,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
77.95,0.33,0.75,0.6,0.96,0.16,0.54,pca_spect_full,267,2,4,SimpleLogistic,423,0.23,6.1,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
79.06,0.25,0.76,0.7,0.9,0.1,0.55,pca_spect_full,267,2,4,SMO,110,0.21,5.5,0.774488913,0.251277761,0.003221416,0.02505357,0.003068183,0.82311123,0.557564478,0.009823763,0.717266145,0.017081753,0.171102045,0.372970392,0.052945166,0.277299165
79.4,0.45,0.7,0,0.67,0.5,0.614666667,pca_spect_full,267,2,4,SVM,0.1,0.2,55,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
81.36,0.33,0.88,0.24,0.99,0.09,0.53,pca_molecular-biology_promoters,106,2,4,J48,0,0.25,2.7,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
80.82,0.37,0.86,0.31,0.97,0.06,0.5,pca_molecular-biology_promoters,106,2,4,DecisionStump,10,0.21,2.3,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
85,0.31,0.91,0.24,0.99,0.09,0.54,pca_molecular-biology_promoters,106,2,4,RandomForest,21,0.22,2.3,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
89.55,0.29,0.94,0.37,0.99,0.09,0.57,pca_molecular-biology_promoters,106,2,4,PART,10,0.17,1.8,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
80.55,0.38,0.86,0.11,0.97,0.06,0.49,pca_molecular-biology_promoters,106,2,4,DecisionTable,20,0.25,2.7,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
80.55,0.36,0.86,0.21,0.97,0.06,0.5,pca_molecular-biology_promoters,106,2,4,JRip,20,0.25,2.7,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
66.55,0.5,0.75,0.21,0.97,0.06,0.41,pca_molecular-biology_promoters,106,2,4,OneR,0,0.42,4.5,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
51.82,0.54,0.51,0.5,0.97,0.05,0.34,pca_molecular-biology_promoters,106,2,4,ZeroR,0,0.48,5.3,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
85.73,0.3,0.91,0.31,0.97,0.06,0.54,pca_molecular-biology_promoters,106,2,4,IBk,0,0.23,2.4,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
74,0.4,0.83,0.02,0.99,0.08,0.47,pca_molecular-biology_promoters,106,2,4,KStar,90,0.34,3.6,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
77.82,0.38,0.84,0.21,1,0.09,0.5,pca_molecular-biology_promoters,106,2,4,LWL,30,0.27,2.9,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
84.36,0.3,0.9,0.26,1,0.09,0.55,pca_molecular-biology_promoters,106,2,4,NaiveBayes,0,0.19,2,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
84.18,0.3,0.9,0.33,1,0.09,0.55,pca_molecular-biology_promoters,106,2,4,AdaBoostM1,40,0.22,2.3,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
81.64,0.35,0.87,0.21,0.98,0.07,0.51,pca_molecular-biology_promoters,106,2,4,Bagging,40,0.22,2.4,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
51.82,0.55,0.51,0.5,0.97,0.05,0.34,pca_molecular-biology_promoters,106,2,4,Stacking,3,0.48,5.3,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
83.45,0.3,0.9,0.26,1,0.1,0.54,pca_molecular-biology_promoters,106,2,4,LogitBoost,27,0.2,2.2,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
86.82,0.32,0.92,0.36,0.99,0.09,0.55,pca_molecular-biology_promoters,106,2,4,RandomCommittee,50,0.2,2.1,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
51.82,0.55,0.51,0.5,0.97,0.05,0.34,pca_molecular-biology_promoters,106,2,4,Vote,0,0.48,5.3,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
91.64,0.26,0.95,0.37,1,0.09,0.58,pca_molecular-biology_promoters,106,2,4,Logistic,20,0.11,1.2,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
89.91,0.26,0.94,0.46,0.99,0.09,0.58,pca_molecular-biology_promoters,106,2,4,MultilayerPerceptron,834,0.12,1.3,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
88.91,0.29,0.93,0.37,1,0.09,0.57,pca_molecular-biology_promoters,106,2,4,SimpleLogistic,191,0.14,1.5,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
84.45,0.31,0.9,0.37,0.99,0.09,0.54,pca_molecular-biology_promoters,106,2,4,SMO,90,0.17,1.9,0.771844911,0.571775676,6.11E-05,0.062872776,0.000161,0.825392405,0.312542385,0.000254357,0.677923357,0.00064886,0.157055751,0.409696213,0.001902289,0.291711339
84.9,0.39,0.85,0.69,0.79,0.85,0.769666667,pca_molecular-biology_promoters,106,2,4,SVM,0.1,0.2,21,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
90.04,0.13,0.9,0.89,0.88,0.97,0.91,pca_pendigits,10992,10,4,J48,5636,0.14,153.8,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
18.03,0.29,0.06,0.09,0.16,0.68,0.52,pca_pendigits,10992,10,4,DecisionStump,531,0.82,906.3,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
92.38,0.11,0.92,0.92,0.95,0.99,0.93,pca_pendigits,10992,10,4,RandomForest,6366,0.11,124.8,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
90.45,0.13,0.9,0.89,0.9,0.98,0.92,pca_pendigits,10992,10,4,PART,28221,0.13,146.9,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
81.55,0.2,0.82,0.79,0.86,0.97,0.86,pca_pendigits,10992,10,4,DecisionTable,6415,0.25,271.5,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
89.04,0.14,0.89,0.88,0.88,0.98,0.91,pca_pendigits,10992,10,4,JRip,67514,0.15,160.2,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
34.35,0.36,0.34,0.27,0.2,0.64,0.54,pca_pendigits,10992,10,4,OneR,281,0.93,1024.8,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
9.6,0.3,0.02,0,0.1,0.5,0.43,pca_pendigits,10992,10,4,ZeroR,60,0.9,993.7,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
92.15,0.13,0.92,0.91,0.87,0.96,0.92,pca_pendigits,10992,10,4,IBk,9056,0.12,129.4,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
90.7,0.12,0.91,0.9,0.96,0.99,0.93,pca_pendigits,10992,10,4,KStar,2048935,0.13,145.7,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
56.19,0.25,0.5,0.51,0.78,0.94,0.75,pca_pendigits,10992,10,4,LWL,539065,0.48,523.9,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
79.71,0.18,0.79,0.77,0.84,0.96,0.86,pca_pendigits,10992,10,4,NaiveBayes,407,0.3,328.7,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
18.03,0.29,0.06,0.09,0.16,0.68,0.52,pca_pendigits,10992,10,4,AdaBoostM1,608,0.82,906.3,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
91.84,0.11,0.92,0.91,0.96,0.99,0.93,pca_pendigits,10992,10,4,Bagging,6023,0.11,125.3,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
9.81,0.3,0.02,0,0.1,0.5,0.43,pca_pendigits,10992,10,4,Stacking,469,1,1096.4,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
82.93,0.16,0.83,0.81,0.89,0.98,0.88,pca_pendigits,10992,10,4,LogitBoost,15038,0.23,256.2,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
92.21,0.11,0.92,0.91,0.95,0.99,0.93,pca_pendigits,10992,10,4,RandomCommittee,19829,0.12,130.2,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
9.81,0.3,0.02,0,0.1,0.5,0.43,pca_pendigits,10992,10,4,Vote,94,1,1096.4,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
74.05,0.19,0.73,0.71,0.79,0.96,0.84,pca_pendigits,10992,10,4,Logistic,36099,0.37,406.7,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
84.38,0.16,0.84,0.83,0.86,0.95,0.88,pca_pendigits,10992,10,4,MultilayerPerceptron,370080,0.22,243.7,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
74.08,0.19,0.73,0.71,0.79,0.96,0.84,pca_pendigits,10992,10,4,SimpleLogistic,109435,0.37,404,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
80.68,0.27,0.8,0.79,0.76,0.97,0.83,pca_pendigits,10992,10,4,SMO,9377,0.29,321.9,0.771916611,0.332601537,9.02E-05,0.036520127,0.000146856,0.825741419,0.333136009,0.000391492,0.676997308,0.000908484,0.156724725,0.336477987,0.003052946,0.292436006
17.04,0.41,0.15,0.08,0.15,0.54,0.433466667,pca_pendigits,10992,10,4,SVM,524,0.94,10366,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
63.33,0.46,0.57,0.02,0.66,0.42,0.53,pca_postoperative-patient-data,90,3,4,J48,0,0.66,5.9,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
55.56,0.44,0.52,-0.06,0.65,0.37,0.5,pca_postoperative-patient-data,90,3,4,DecisionStump,0,0.72,6.5,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
56.67,0.46,0.56,0.01,0.73,0.46,0.52,pca_postoperative-patient-data,90,3,4,RandomForest,32,0.67,6,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
63.33,0.46,0.57,0.02,0.65,0.41,0.53,pca_postoperative-patient-data,90,3,4,PART,0,0.66,5.9,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
71.11,0.41,0.61,0.1,0.66,0.45,0.58,pca_postoperative-patient-data,90,3,4,DecisionTable,16,0.58,5.2,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
53.33,0.43,0.52,-0.08,0.65,0.38,0.49,pca_postoperative-patient-data,90,3,4,JRip,16,0.73,6.6,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
60,0.51,0.63,0.18,0.73,0.59,0.56,pca_postoperative-patient-data,90,3,4,OneR,15,0.52,4.7,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
71.11,0.4,0.61,0.1,0.66,0.45,0.59,pca_postoperative-patient-data,90,3,4,ZeroR,0,0.58,5.2,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
54.44,0.51,0.54,0,0.71,0.47,0.5,pca_postoperative-patient-data,90,3,4,IBk,0,0.7,6.3,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
52.22,0.5,0.53,0.07,0.76,0.49,0.5,pca_postoperative-patient-data,90,3,4,KStar,63,0.68,6.1,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
64.44,0.42,0.61,0.12,0.76,0.45,0.56,pca_postoperative-patient-data,90,3,4,LWL,15,0.6,5.4,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
58.89,0.41,0.6,0.03,0.77,0.5,0.56,pca_postoperative-patient-data,90,3,4,NaiveBayes,0,0.6,5.4,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
56.67,0.45,0.54,-0.04,0.66,0.39,0.5,pca_postoperative-patient-data,90,3,4,AdaBoostM1,16,0.7,6.3,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
61.11,0.41,0.6,0.04,0.74,0.45,0.55,pca_postoperative-patient-data,90,3,4,Bagging,31,0.62,5.6,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
71.11,0.41,0.61,0.1,0.66,0.45,0.58,pca_postoperative-patient-data,90,3,4,Stacking,0,0.58,5.2,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
53.33,0.45,0.53,0.02,0.7,0.41,0.5,pca_postoperative-patient-data,90,3,4,LogitBoost,47,0.69,6.2,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
61.11,0.46,0.59,0.09,0.73,0.48,0.55,pca_postoperative-patient-data,90,3,4,RandomCommittee,62,0.62,5.6,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
71.11,0.41,0.61,0.1,0.66,0.45,0.58,pca_postoperative-patient-data,90,3,4,Vote,16,0.58,5.2,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
55.56,0.41,0.53,-0.07,0.74,0.45,0.53,pca_postoperative-patient-data,90,3,4,Logistic,15,0.7,6.3,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
52.22,0.43,0.55,-0.02,0.74,0.46,0.52,pca_postoperative-patient-data,90,3,4,MultilayerPerceptron,812,0.68,6.1,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
60,0.45,0.54,0.03,0.7,0.42,0.52,pca_postoperative-patient-data,90,3,4,SimpleLogistic,203,0.67,6,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
66.67,0.39,0.58,-0.02,0.65,0.43,0.57,pca_postoperative-patient-data,90,3,4,SMO,266,0.62,5.6,0.77051102,0.339379443,0.005337271,0.063622215,0.010751414,0.754640865,0.549989608,0.024752458,0.694572963,0.063828804,0.169461335,0.395459325,0.150581224,0.291175445
